,time,id,mood,activity,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,call,screen,sms,circumplex.arousal,circumplex.valence
17,2014-04-07,AS14.01,0.5833333333333333,0.1707204433065057,0.4459041163408103,0.08418247567525897,0.01965441719300992,0.0032557714729022197,0.0007187809146276399,0.04188978470759354,0.05802138891866644,0.032246759907873124,0.0,0.07096774193548384,0.5140823692642678,0.01176470588235294,0.3591666666666667,0.4685990338164251
18,2014-04-08,AS14.01,0.5999999999999999,0.18158327863226117,0.35272938413652144,0.1312372266975145,0.01048223804447976,0.0032557714729022197,0.0007187809146276399,0.040939899724165216,0.054108504257931976,0.030800670645304163,0.0,0.05161290322580642,0.4712302826584004,0.01176470588235294,0.39916666666666667,0.49006977992485234
19,2014-04-09,AS14.01,0.7333333333333334,0.17895790390513802,0.3628892738013989,0.11690174341838314,0.01048223804447976,0.0032557714729022197,0.0007187809146276399,0.043932160675032514,0.05991614295096154,0.01880870905856396,0.0,0.06451612903225803,0.5023974065580226,0.0,0.3491666666666667,0.5287171229200214
20,2014-04-10,AS14.01,0.7333333333333334,0.1622862755105148,0.3978002528455513,0.14970605781170576,0.01048223804447976,0.0032920034062462198,0.00169335993577618,0.045406025263643665,0.06628892160128508,0.00456569226506616,0.0,0.10967741935483868,0.5626607087141768,0.0,0.3491666666666666,0.5415995705850778
21,2014-04-11,AS14.01,0.6666666666666665,0.1687728526410094,0.39753976167696653,0.19204302022900765,0.025595942274076224,3.6231933344e-05,0.00169335993577618,0.04168268213730382,0.06844752284483224,0.007160044000460039,0.0,0.08387096774193546,0.5810488498408961,0.0,0.32666666666666666,0.5609232420826623
22,2014-04-12,AS14.01,0.7083333333333333,0.1777577415705656,0.33325564333472196,0.23329422673645678,0.01818662437898492,3.6231933344e-05,0.0009745790211485399,0.03665819378857588,0.05895391701103636,0.00297561549600516,0.0,0.07741935483870967,0.540002389314338,0.0,0.3225,0.5931293612453031
23,2014-04-13,AS14.01,0.8333333333333333,0.15223109733619372,0.241624170123296,0.16147399078488975,0.028351306460088977,3.6231933344e-05,0.0009745790211485399,0.031022099506185518,0.038404913399045636,0.00297561549600516,0.0,0.07096774193548386,0.404874261210798,0.0,0.28,0.6360708534621577
24,2014-04-14,AS14.01,0.7,0.13703446169677422,0.24587960715100685,0.2800609907332359,0.042698828623270554,3.6231933344e-05,0.0009745790211485399,0.026285312430405338,0.03104094474470902,0.00518120096387054,0.0,0.05161290322580645,0.4095666675573145,0.01176470588235294,0.26,0.610305958132045
25,2014-04-15,AS14.01,0.5999999999999999,0.14167673207660442,0.2710656041751719,0.2678460529460701,0.04479386273066034,0.0,0.0,0.02642265156327972,0.05343356207147508,0.00581497334112996,0.0,0.058064516129032254,0.4368791689516479,0.02352941176470588,0.27999999999999997,0.6103059581320449
26,2014-04-16,AS14.01,0.7,0.15671819604248266,0.293917069567846,0.23118961859779136,0.02968015850106388,0.0,0.0,0.02583565882710024,0.06375078497044988,0.00322062160573608,0.0,0.058064516129032254,0.47186636050836006,0.03529411764705882,0.37750000000000006,0.5909822866344604
27,2014-04-17,AS14.01,0.6041666666666665,0.15033454780939742,0.3709276320851379,0.18270778668251078,0.02968015850106388,0.0,0.0,0.02444521015412916,0.07819686476032138,0.0028393578451248,0.0,0.07096774193548386,0.5293397940594484,0.03529411764705882,0.40875000000000006,0.5829307568438004
28,2014-04-18,AS14.01,0.6333333333333333,0.18365002509623518,0.42946586124520386,0.19515794272864695,0.03558313354105273,0.0,0.0,0.02189101041533542,0.0906235000103311,0.00767991468179446,0.0,0.07741935483870965,0.6125150395874446,0.03529411764705882,0.43125,0.570048309178744
29,2014-04-19,AS14.01,0.7999999999999998,0.19012252625320564,0.3781909408437674,0.0653888024060851,0.036596035870363475,0.00082767387652648,0.0,0.01563954877976214,0.07893468560469752,0.015241986956959918,0.0,0.07741935483870965,0.5338179083627645,0.023529411764705882,0.48125,0.5958132045088567
30,2014-04-20,AS14.01,0.7083333333333333,0.18245556642923044,0.36102389830220905,0.06024165391401719,0.036204592328255916,0.00082767387652648,0.0,0.011446028213353542,0.06351949642152788,0.0146082145797005,0.0,0.038709677419354806,0.49314160265278756,0.03529411764705882,0.46875,0.5925925925925926
31,2014-04-21,AS14.01,0.7666666666666666,0.17659736301611975,0.3197150677873314,0.051896979050965776,0.04154794927193669,0.00082767387652648,0.0,0.0123960122394258,0.05188651980193606,0.01978251929983906,0.0,0.0516129032258064,0.40871670962067885,0.02352941176470588,0.41875,0.6247987117552334
